Label,Score,
POSITIVE,0.999879241,
POSITIVE,0.999880791,
F,,A
POSITIVE,0.987187505,
POSITIVE,0.99988544,
NEGATIVE,0.999803603,
POSITIVE,0.999883413,
POSITIVE,0.999865651,
POSITIVE,0.990919948,
NEGATIVE,0.995205522,
POSITIVE,0.999879837,
POSITIVE,0.999821603,
POSITIVE,0.999823749,
POSITIVE,0.999884725,
NEGATIVE,0.998223245,
POSITIVE,0.999805272,
POSITIVE,0.999064267,
POSITIVE,0.999194562,
NEGATIVE,0.994288146,
POSITIVE,0.99988699,
POSITIVE,0.999871135,
POSITIVE,0.99979943,
POSITIVE,0.997131467,
F,,A
POSITIVE,0.999840379,
POSITIVE,0.996891439,
POSITIVE,0.999857545,
POSITIVE,0.999864578,
POSITIVE,0.999879837,
POSITIVE,0.999689341,
POSITIVE,0.99988699,
NEGATIVE,0.979934752,
POSITIVE,0.999840856,
POSITIVE,0.999860525,
POSITIVE,0.999868512,
POSITIVE,0.999823153,
NEGATIVE,0.998416901,
POSITIVE,0.999712169,
POSITIVE,0.999890208,
POSITIVE,0.999670148,
POSITIVE,0.999663949,
POSITIVE,0.999891043,
POSITIVE,0.999863386,
POSITIVE,0.999806464,
NEGATIVE,0.99953568,
POSITIVE,0.999847174,
POSITIVE,0.999847054,
NEGATIVE,0.999416471,
POSITIVE,0.999883652,
POSITIVE,0.998666525,
POSITIVE,0.999421239,
POSITIVE,0.999852061,
POSITIVE,0.999809921,
POSITIVE,0.999880195,
POSITIVE,0.998525441,
NEGATIVE,0.965323389,
POSITIVE,0.999788105,
POSITIVE,0.999890804,
POSITIVE,0.99987638,
POSITIVE,0.995219409,
F,,A
POSITIVE,0.999881029,
POSITIVE,0.999878049,
NEGATIVE,0.999059498,
POSITIVE,0.999851704,
POSITIVE,0.999879122,
POSITIVE,0.999840617,
F,,A
POSITIVE,0.999736249,
F,,A
POSITIVE,0.999818027,
NEGATIVE,0.979575992,
POSITIVE,0.999887705,
POSITIVE,0.999847412,
POSITIVE,0.99976331,
POSITIVE,0.999618649,
POSITIVE,0.998119771,
NEGATIVE,0.999541759,
POSITIVE,0.999882698,
NEGATIVE,0.999800861,
POSITIVE,0.999881744,
POSITIVE,0.940051734,
POSITIVE,0.999839544,
POSITIVE,0.978740394,
POSITIVE,0.774138331,
NEGATIVE,0.981015682,
F,,A
POSITIVE,0.999599636,
POSITIVE,0.999866843,
POSITIVE,0.999873638,
POSITIVE,0.999886632,
POSITIVE,0.999701321,
POSITIVE,0.999884963,
POSITIVE,0.999858737,
POSITIVE,0.999858737,
POSITIVE,0.999819338,
POSITIVE,0.99978596,
F,,A
POSITIVE,0.999879956,
POSITIVE,0.999858141,
POSITIVE,0.998493314,
POSITIVE,0.999883056,
POSITIVE,0.999886632,
NEGATIVE,0.935084164,
POSITIVE,0.99960953,
F,,A
POSITIVE,0.999662995,
POSITIVE,0.999885559,
POSITIVE,0.99987638,
POSITIVE,0.999879599,
POSITIVE,0.991191208,
F,,A
POSITIVE,0.999858022,
POSITIVE,0.999884248,
POSITIVE,0.999883175,
POSITIVE,0.99988389,
POSITIVE,0.999858975,
POSITIVE,0.998393118,
POSITIVE,0.947496057,
POSITIVE,0.996661663,
POSITIVE,0.999872923,
POSITIVE,0.99940908,
POSITIVE,0.999845982,
POSITIVE,0.999850869,
POSITIVE,0.999744117,
NEGATIVE,0.987212598,
F,,A
POSITIVE,0.999872446,
POSITIVE,0.999834776,
POSITIVE,0.999887347,
NEGATIVE,0.999787152,
POSITIVE,0.998169184,
POSITIVE,0.999864101,
POSITIVE,0.999866128,
POSITIVE,0.999880075,
F,,A
POSITIVE,0.999334276,
POSITIVE,0.999869466,
POSITIVE,0.9998523,
POSITIVE,0.999529481,
POSITIVE,0.999686718,
POSITIVE,0.999771774,
POSITIVE,0.999892354,
POSITIVE,0.999842644,
POSITIVE,0.999859929,
NEGATIVE,0.958936214,
POSITIVE,0.999884963,
POSITIVE,0.999885201,
POSITIVE,0.999889493,
POSITIVE,0.999825299,
POSITIVE,0.999854922,
POSITIVE,0.999747932,
POSITIVE,0.999877214,
NEGATIVE,0.99384743,
POSITIVE,0.99985981,
POSITIVE,0.999627709,
POSITIVE,0.998199701,
POSITIVE,0.999845028,
POSITIVE,0.999650836,
F,,A
F,,A
POSITIVE,0.99987781,
POSITIVE,0.999860644,
F,,A
POSITIVE,0.999564946,
POSITIVE,0.999654412,
POSITIVE,0.999377847,
POSITIVE,0.999884844,
POSITIVE,0.999824822,
NEGATIVE,0.996127307,
POSITIVE,0.999870062,
POSITIVE,0.999841094,
POSITIVE,0.999821126,
POSITIVE,0.999874592,
POSITIVE,0.997203946,
POSITIVE,0.980068922,
POSITIVE,0.999582469,
POSITIVE,0.999685645,
NEGATIVE,0.999779165,
POSITIVE,0.999729812,
POSITIVE,0.999880433,
POSITIVE,0.999863267,
POSITIVE,0.999798834,
POSITIVE,0.999822795,
NEGATIVE,0.99893409,
POSITIVE,0.999866009,
POSITIVE,0.999884009,
POSITIVE,0.999878645,
POSITIVE,0.999738634,
POSITIVE,0.999802053,
NEGATIVE,0.998437107,
POSITIVE,0.999881268,
POSITIVE,0.99971503,
NEGATIVE,0.986486316,
POSITIVE,0.998228133,
POSITIVE,0.999689579,
POSITIVE,0.999879837,
F,,A
NEGATIVE,0.93923223,
NEGATIVE,0.998971701,
F,,A
NEGATIVE,0.999122202,
F,,A
F,,A
POSITIVE,0.999863982,
POSITIVE,0.999883294,
NEGATIVE,0.98936522,
POSITIVE,0.998158157,
NEGATIVE,0.999721348,
POSITIVE,0.999863982,
POSITIVE,0.999815881,
NEGATIVE,0.998695314,
NEGATIVE,0.999688148,
POSITIVE,0.999739587,
POSITIVE,0.999038458,
POSITIVE,0.999849916,
NEGATIVE,0.673440874,
POSITIVE,0.998761296,
NEGATIVE,0.999792993,
POSITIVE,0.999654055,
POSITIVE,0.999859214,
POSITIVE,0.999843001,
POSITIVE,0.968971908,
F,,A
POSITIVE,0.999875546,
POSITIVE,0.999878526,
POSITIVE,0.999753535,
POSITIVE,0.999704301,
NEGATIVE,0.999735415,
NEGATIVE,0.894461513,
NEGATIVE,0.974603474,
F,,A
POSITIVE,0.999325514,
POSITIVE,0.99983561,
NEGATIVE,0.996371388,
POSITIVE,0.999858856,
POSITIVE,0.999537349,
NEGATIVE,0.995225787,
POSITIVE,0.999867439,
F,,A
POSITIVE,0.989602029,
F,,A
NEGATIVE,0.998179674,
POSITIVE,0.999714077,
POSITIVE,0.999771059,
POSITIVE,0.999887228,
NEGATIVE,0.999750197,
NEGATIVE,0.999708116,
F,,A
POSITIVE,0.99988389,
NEGATIVE,0.99979955,
NEGATIVE,0.997147262,
POSITIVE,0.998305917,
POSITIVE,0.5352543,
POSITIVE,0.998928726,
POSITIVE,0.963835716,
POSITIVE,0.999869704,
POSITIVE,0.999534965,
F,,A
POSITIVE,0.999373853,
POSITIVE,0.999623656,
NEGATIVE,0.761980116,
POSITIVE,0.99755764,
F,,A
NEGATIVE,0.998228014,
NEGATIVE,0.997233927,
POSITIVE,0.982541382,
POSITIVE,0.999879956,
POSITIVE,0.999860525,
POSITIVE,0.999673843,
POSITIVE,0.999815166,
F,,A
F,,A
POSITIVE,0.999471486,
F,,A
POSITIVE,0.999866009,
POSITIVE,0.999877095,
NEGATIVE,0.999785483,
F,,A
POSITIVE,0.999475181,
POSITIVE,0.999662995,
F,,A
POSITIVE,0.999294162,
POSITIVE,0.998168468,
POSITIVE,0.99974066,
NEGATIVE,0.999748766,
POSITIVE,0.999886632,
F,,A
NEGATIVE,0.99931407,
NEGATIVE,0.999693751,
F,,A
F,,A
NEGATIVE,0.977020502,
F,,A
NEGATIVE,0.999596894,
POSITIVE,0.999593198,
F,,A
NEGATIVE,0.998943627,
POSITIVE,0.999865651,
POSITIVE,0.999843836,
POSITIVE,0.999872446,
NEGATIVE,0.998595893,
POSITIVE,0.997810304,
POSITIVE,0.997419953,
POSITIVE,0.999659061,
NEGATIVE,0.991236806,
POSITIVE,0.999728024,
NEGATIVE,0.999616265,
POSITIVE,0.999556124,
POSITIVE,0.999622464,
POSITIVE,0.719118178,
F,,A
POSITIVE,0.999818385,
POSITIVE,0.999705017,
F,,A
POSITIVE,0.999872684,
POSITIVE,0.999852061,
POSITIVE,0.999777734,
POSITIVE,0.999859929,
POSITIVE,0.999881625,
F,,A
F,,A
POSITIVE,0.999477923,
POSITIVE,0.999881148,
POSITIVE,0.99987936,
POSITIVE,0.999819934,
F,,A
POSITIVE,0.998929799,
F,,A
F,,A
POSITIVE,0.999859571,
NEGATIVE,0.998294771,
POSITIVE,0.999884963,
F,,A
POSITIVE,0.999880075,
POSITIVE,0.999649048,
F,,A
POSITIVE,0.998806357,
NEGATIVE,0.997744203,
POSITIVE,0.995643377,
NEGATIVE,0.944797575,
F,,A
POSITIVE,0.999837995,
F,,A
POSITIVE,0.994262993,
F,,A
POSITIVE,0.999486923,
POSITIVE,0.999841213,
POSITIVE,0.999819338,
POSITIVE,0.998129666,
NEGATIVE,0.999765456,
F,,A
POSITIVE,0.920057118,
POSITIVE,0.999448001,
POSITIVE,0.974723637,
NEGATIVE,0.999735177,
POSITIVE,0.800420165,
F,,A
POSITIVE,0.99563688,
F,,A
F,,A
NEGATIVE,0.996629298,
F,,A
POSITIVE,0.999811351,
POSITIVE,0.999883652,
POSITIVE,0.999745548,
POSITIVE,0.99984622,
NEGATIVE,0.999725163,
NEGATIVE,0.87012887,
NEGATIVE,0.795238078,
NEGATIVE,0.99980253,
F,,A
NEGATIVE,0.82379669,
NEGATIVE,0.999693394,
POSITIVE,0.99861753,
F,,A
POSITIVE,0.998102367,
F,,A
NEGATIVE,0.994025469,
POSITIVE,0.99979955,
POSITIVE,0.99979192,
F,,A
NEGATIVE,0.663766384,
F,,A
F,,A
POSITIVE,0.999714911,
POSITIVE,0.999888539,
F,,A
POSITIVE,0.999838233,
POSITIVE,0.99924016,
POSITIVE,0.999859691,
POSITIVE,0.845497727,
NEGATIVE,0.999137521,
F,,A
F,,A
NEGATIVE,0.997310281,
POSITIVE,0.999516726,
F,,A
NEGATIVE,0.999437511,
POSITIVE,0.998194993,
NEGATIVE,0.974780738,
POSITIVE,0.998540282,
POSITIVE,0.99661392,
POSITIVE,0.999818385,
POSITIVE,0.999860168,
F,,A
NEGATIVE,0.999251187,
POSITIVE,0.999866724,
F,,A
F,,A
POSITIVE,0.999839067,
F,,A
POSITIVE,0.999740422,
POSITIVE,0.999838114,
F,,A
POSITIVE,0.999787629,
NEGATIVE,0.931651413,
F,,A
NEGATIVE,0.999325275,
POSITIVE,0.998515308,
F,,A
POSITIVE,0.988891602,
NEGATIVE,0.999751389,
NEGATIVE,0.999805152,
NEGATIVE,0.994354248,
POSITIVE,0.565829813,
POSITIVE,0.999855042,
F,,A
POSITIVE,0.965426028,
NEGATIVE,0.999795735,
F,,A
NEGATIVE,0.999794662,
F,,A
NEGATIVE,0.999587357,
POSITIVE,0.681742132,
POSITIVE,0.99986732,
NEGATIVE,0.999403596,
F,,A
NEGATIVE,0.999062002,
POSITIVE,0.999883533,
F,,A
NEGATIVE,0.987562656,
F,,A
F,,A
NEGATIVE,0.999275982,
F,,A
NEGATIVE,0.992780745,
POSITIVE,0.999810994,
NEGATIVE,0.999747097,
POSITIVE,0.970049858,
POSITIVE,0.999836564,
NEGATIVE,0.983610392,
POSITIVE,0.999885559,
POSITIVE,0.999852657,
F,,A
NEGATIVE,0.990986764,
NEGATIVE,0.984607637,
F,,A
F,,A
POSITIVE,0.999577582,
POSITIVE,0.999853253,
POSITIVE,0.999400854,
POSITIVE,0.997505724,
POSITIVE,0.999849081,
POSITIVE,0.999883056,
F,,A
POSITIVE,0.999856472,
POSITIVE,0.999590576,
NEGATIVE,0.999510527,
POSITIVE,0.999877214,
F,,A
POSITIVE,0.999828696,
NEGATIVE,0.988235593,
NEGATIVE,0.998778522,
POSITIVE,0.999849796,
F,,A
POSITIVE,0.999877095,
POSITIVE,0.999767363,
POSITIVE,0.999744356,
POSITIVE,0.999830127,
F,,A
NEGATIVE,0.993465126,
NEGATIVE,0.942631841,
POSITIVE,0.999860764,
POSITIVE,0.997910082,
POSITIVE,0.999864459,
POSITIVE,0.999362528,
F,,A
F,,A
NEGATIVE,0.995192409,
NEGATIVE,0.997533917,
NEGATIVE,0.998746395,
POSITIVE,0.998819172,
F,,A
POSITIVE,0.999879122,
POSITIVE,0.998474419,
POSITIVE,0.999876738,
NEGATIVE,0.998480737,
POSITIVE,0.999880791,
NEGATIVE,0.999136031,
F,,A
POSITIVE,0.998195946,
POSITIVE,0.998040378,
NEGATIVE,0.99942553,
NEGATIVE,0.995017707,
NEGATIVE,0.999693632,
NEGATIVE,0.999511719,
F,,A
POSITIVE,0.999858975,
POSITIVE,0.99983108,
POSITIVE,0.999755085,
F,,A
NEGATIVE,0.998017073,
POSITIVE,0.990573823,
POSITIVE,0.999881864,
POSITIVE,0.999703348,
POSITIVE,0.999868631,
POSITIVE,0.999824226,
POSITIVE,0.999845982,
POSITIVE,0.999845386,
NEGATIVE,0.99935025,
F,,A
POSITIVE,0.998798847,
POSITIVE,0.99707675,
POSITIVE,0.997075558,
NEGATIVE,0.999081135,
POSITIVE,0.999799907,
F,,A
NEGATIVE,0.999799788,
POSITIVE,0.999878764,
NEGATIVE,0.999801934,
NEGATIVE,0.99980253,
POSITIVE,0.999851584,
POSITIVE,0.999860883,
POSITIVE,0.72197777,
POSITIVE,0.99978143,
POSITIVE,0.999811828,
POSITIVE,0.996560633,
NEGATIVE,0.993544102,
POSITIVE,0.999884605,
NEGATIVE,0.997171819,
POSITIVE,0.999079347,
NEGATIVE,0.999740779,
NEGATIVE,0.979027152,
POSITIVE,0.999843001,
POSITIVE,0.999877095,
POSITIVE,0.999372184,
POSITIVE,0.999291539,
NEGATIVE,0.999105632,
F,,A
POSITIVE,0.999851942,
NEGATIVE,0.998281717,
NEGATIVE,0.981848001,
F,,A
NEGATIVE,0.999696732,
NEGATIVE,0.846761167,
POSITIVE,0.999808609,
POSITIVE,0.999842525,
NEGATIVE,0.99981004,
POSITIVE,0.999828577,
POSITIVE,0.999865651,
POSITIVE,0.999789059,
POSITIVE,0.999863744,
F,,A
POSITIVE,0.999762714,
F,,A
NEGATIVE,0.992548645,
F,,A
F,,A
F,,A
F,,A
NEGATIVE,0.999814332,
POSITIVE,0.999879956,
F,,A
POSITIVE,0.999039352,
POSITIVE,0.999209285,
F,,A
NEGATIVE,0.999176562,
NEGATIVE,0.999729335,
POSITIVE,0.999886513,
POSITIVE,0.999870181,
F,,A
POSITIVE,0.999489069,
NEGATIVE,0.99275732,
NEGATIVE,0.997209251,
F,,A
NEGATIVE,0.858093858,
NEGATIVE,0.999783576,
F,,A
POSITIVE,0.998473108,
POSITIVE,0.996016562,
F,,A
POSITIVE,0.999569833,
POSITIVE,0.959979177,
POSITIVE,0.999380112,
F,,A
F,,A
POSITIVE,0.999388933,
POSITIVE,0.999851823,
POSITIVE,0.99988091,
NEGATIVE,0.999713004,
NEGATIVE,0.889861226,
POSITIVE,0.999866247,
POSITIVE,0.999887466,
NEGATIVE,0.897358119,
POSITIVE,0.999822319,
POSITIVE,0.954482079,
F,,A
POSITIVE,0.99933964,
F,,A
NEGATIVE,0.999776065,
POSITIVE,0.998532295,
NEGATIVE,0.997346997,
NEGATIVE,0.999769986,
POSITIVE,0.992770731,
POSITIVE,0.998421073,
NEGATIVE,0.999802291,
NEGATIVE,0.88851124,
NEGATIVE,0.97293514,
NEGATIVE,0.937710404,
POSITIVE,0.999438822,
NEGATIVE,0.965117931,
POSITIVE,0.657412231,
POSITIVE,0.99988389,
F,,A
POSITIVE,0.98371613,
NEGATIVE,0.985477269,
NEGATIVE,0.999713719,
POSITIVE,0.999877691,
POSITIVE,0.999885798,
POSITIVE,0.999855638,
NEGATIVE,0.985111654,
POSITIVE,0.999597013,
POSITIVE,0.999878883,
POSITIVE,0.999870062,
POSITIVE,0.995888889,
POSITIVE,0.999869466,
POSITIVE,0.999798596,
F,,A
POSITIVE,0.999070227,
POSITIVE,0.999802053,
NEGATIVE,0.748283863,
NEGATIVE,0.875989318,
NEGATIVE,0.999362886,
F,,A
POSITIVE,0.999879956,
POSITIVE,0.999352753,
POSITIVE,0.998932779,
NEGATIVE,0.793278337,
POSITIVE,0.998475611,
POSITIVE,0.99986589,
NEGATIVE,0.983393371,
NEGATIVE,0.963773131,
NEGATIVE,0.999782503,
NEGATIVE,0.999681115,
POSITIVE,0.996084452,
NEGATIVE,0.998822749,
F,,A
NEGATIVE,0.934506297,
POSITIVE,0.999861479,
NEGATIVE,0.994021118,
POSITIVE,0.999883056,
F,,A
POSITIVE,0.999215126,
NEGATIVE,0.998260438,
NEGATIVE,0.999591529,
POSITIVE,0.99984467,
NEGATIVE,0.998567343,
NEGATIVE,0.99946183,
NEGATIVE,0.999805272,
NEGATIVE,0.985299349,
POSITIVE,0.999882817,
POSITIVE,0.999845743,
POSITIVE,0.992972493,
NEGATIVE,0.993213415,
POSITIVE,0.999583185,
POSITIVE,0.99985218,
POSITIVE,0.99987483,
POSITIVE,0.999794781,
NEGATIVE,0.999723375,
POSITIVE,0.980852783,
F,,A
POSITIVE,0.999850988,
POSITIVE,0.999861836,
NEGATIVE,0.998142838,
NEGATIVE,0.996430218,
NEGATIVE,0.999794304,
NEGATIVE,0.999351442,
NEGATIVE,0.999691367,
POSITIVE,0.988733888,
POSITIVE,0.9997738,
POSITIVE,0.939149141,
POSITIVE,0.999880195,
POSITIVE,0.999558032,
POSITIVE,0.9993155,
POSITIVE,0.999392748,
NEGATIVE,0.999779284,
F,,A
NEGATIVE,0.999817669,
POSITIVE,0.999854088,
POSITIVE,0.999881029,
POSITIVE,0.999877691,
POSITIVE,0.999847054,
POSITIVE,0.99774313,
NEGATIVE,0.999708116,
POSITIVE,0.999249995,
NEGATIVE,0.999708831,
POSITIVE,0.999526501,
NEGATIVE,0.965850294,
NEGATIVE,0.999071598,
NEGATIVE,0.989970863,
NEGATIVE,0.865665615,
NEGATIVE,0.999766171,
NEGATIVE,0.995129824,
POSITIVE,0.99988091,
NEGATIVE,0.999809802,
POSITIVE,0.96786052,
F,,A
POSITIVE,0.999885201,
NEGATIVE,0.99974519,
POSITIVE,0.999869823,
NEGATIVE,0.938257337,
F,,A
POSITIVE,0.9998703,
NEGATIVE,0.99924469,
POSITIVE,0.999827743,
POSITIVE,0.999741495,
NEGATIVE,0.999808729,
POSITIVE,0.99964869,
POSITIVE,0.999602497,
NEGATIVE,0.999674439,
POSITIVE,0.999749362,
POSITIVE,0.999728978,
NEGATIVE,0.997629881,
F,,A
NEGATIVE,0.999807417,
POSITIVE,0.999840021,
POSITIVE,0.999854922,
POSITIVE,0.999873996,
F,,A
POSITIVE,0.999840379,
POSITIVE,0.999734342,
POSITIVE,0.999403358,
POSITIVE,0.999873877,
NEGATIVE,0.997675717,
POSITIVE,0.99922514,
POSITIVE,0.999880552,
NEGATIVE,0.999792993,
NEGATIVE,0.999649286,
NEGATIVE,0.999792278,
NEGATIVE,0.999807179,
NEGATIVE,0.992746055,
NEGATIVE,0.998528481,
POSITIVE,0.999037862,
POSITIVE,0.999866247,
NEGATIVE,0.998074412,
NEGATIVE,0.997614264,
NEGATIVE,0.999764979,
POSITIVE,0.999856353,
NEGATIVE,0.999234319,
POSITIVE,0.99976939,
POSITIVE,0.999869823,
NEGATIVE,0.978475928,
NEGATIVE,0.999762833,
NEGATIVE,0.999733627,
NEGATIVE,0.99622947,
POSITIVE,0.99982053,
F,,A
F,,A
NEGATIVE,0.999732673,
NEGATIVE,0.9997949,
NEGATIVE,0.999764621,
NEGATIVE,0.998787224,
POSITIVE,0.999754727,
POSITIVE,0.997039855,
NEGATIVE,0.999746144,
NEGATIVE,0.999816597,
NEGATIVE,0.999581873,
POSITIVE,0.999750197,
NEGATIVE,0.63075304,
NEGATIVE,0.99968195,
POSITIVE,0.999836802,
POSITIVE,0.997165859,
POSITIVE,0.999832273,
NEGATIVE,0.997998655,
POSITIVE,0.999754727,
POSITIVE,0.99985826,
POSITIVE,0.875541687,
POSITIVE,0.99976629,
POSITIVE,0.999665141,
POSITIVE,0.829598904,
NEGATIVE,0.999809086,
F,,A
NEGATIVE,0.999800503,
POSITIVE,0.999664545,
NEGATIVE,0.974938214,
NEGATIVE,0.986354053,
POSITIVE,0.997145951,
POSITIVE,0.999813139,
POSITIVE,0.511560917,
NEGATIVE,0.999789894,
NEGATIVE,0.999746382,
NEGATIVE,0.999661565,
POSITIVE,0.99972862,
POSITIVE,0.999028325,
NEGATIVE,0.999806702,
NEGATIVE,0.98072058,
POSITIVE,0.999866962,
NEGATIVE,0.999816477,
NEGATIVE,0.940611422,
POSITIVE,0.999076366,
POSITIVE,0.999876857,
POSITIVE,0.999252021,
POSITIVE,0.999876976,
POSITIVE,0.999877214,
POSITIVE,0.998081684,
NEGATIVE,0.999645472,
NEGATIVE,0.999436915,
NEGATIVE,0.999824107,
NEGATIVE,0.99979049,
POSITIVE,0.999868035,
POSITIVE,0.999882698,
POSITIVE,0.999533176,
NEGATIVE,0.992940903,
POSITIVE,0.981339276,
NEGATIVE,0.996386051,
POSITIVE,0.999614835,
POSITIVE,0.998548687,
F,,A
POSITIVE,0.966827691,
NEGATIVE,0.99980396,
POSITIVE,0.999854326,
NEGATIVE,0.99980706,
POSITIVE,0.999735415,
POSITIVE,0.999317169,
NEGATIVE,0.828405976,
POSITIVE,0.999758661,
F,,A
NEGATIVE,0.997987747,
POSITIVE,0.946801066,
POSITIVE,0.999870181,
F,,A
NEGATIVE,0.998302341,
POSITIVE,0.999318361,
NEGATIVE,0.999094844,
NEGATIVE,0.999378562,
POSITIVE,0.999877453,
NEGATIVE,0.999713004,
POSITIVE,0.999708354,
NEGATIVE,0.998121679,
NEGATIVE,0.999590456,
POSITIVE,0.999819338,
NEGATIVE,0.999683022,
NEGATIVE,0.999784052,
F,,A
NEGATIVE,0.999809682,
NEGATIVE,0.999633908,
NEGATIVE,0.99827528,
POSITIVE,0.999865532,
POSITIVE,0.999741852,
NEGATIVE,0.643243313,
POSITIVE,0.999876976,
POSITIVE,0.989541769,
NEGATIVE,0.999688268,
NEGATIVE,0.963043213,
POSITIVE,0.999705136,
NEGATIVE,0.998982131,
F,,A
POSITIVE,0.999687076,
POSITIVE,0.999843121,
NEGATIVE,0.997542262,
NEGATIVE,0.999281347,
F,,A
NEGATIVE,0.997784197,
POSITIVE,0.95916909,
POSITIVE,0.994613469,
NEGATIVE,0.999525189,
NEGATIVE,0.999753296,
POSITIVE,0.999164343,
NEGATIVE,0.999697089,
POSITIVE,0.993605971,
POSITIVE,0.999851584,
F,,A
F,,A
POSITIVE,0.998859644,
NEGATIVE,0.998572707,
NEGATIVE,0.995905399,
NEGATIVE,0.89078784,
POSITIVE,0.999861956,
NEGATIVE,0.975929499,
F,,A
F,,A
POSITIVE,0.999834895,
POSITIVE,0.999867678,
POSITIVE,0.999884725,
NEGATIVE,0.999634981,
NEGATIVE,0.998996675,
NEGATIVE,0.999802411,
NEGATIVE,0.983566105,
NEGATIVE,0.999812305,
NEGATIVE,0.999415994,
NEGATIVE,0.999411464,
NEGATIVE,0.999779046,
POSITIVE,0.998614311,
NEGATIVE,0.994461298,
F,,A
NEGATIVE,0.993921518,
NEGATIVE,0.997752488,
POSITIVE,0.99939394,
POSITIVE,0.996890843,
NEGATIVE,0.99918431,
POSITIVE,0.999370515,
POSITIVE,0.999742687,
NEGATIVE,0.98755914,
POSITIVE,0.999885201,
NEGATIVE,0.99954778,
POSITIVE,0.996890843,
NEGATIVE,0.99918431,
POSITIVE,0.999370515,
POSITIVE,0.999742687,
NEGATIVE,0.98755914,
POSITIVE,0.999885201,
NEGATIVE,0.99954778,
POSITIVE,0.999820292,
NEGATIVE,0.989900887,
NEGATIVE,0.99921298,
NEGATIVE,0.972719669,
F,,A
NEGATIVE,0.999809206,
POSITIVE,0.999876976,
POSITIVE,0.998541474,
POSITIVE,0.999818385,
NEGATIVE,0.999747455,
NEGATIVE,0.999801457,
POSITIVE,0.999533653,
POSITIVE,0.998992503,
F,,A
F,,A
F,,A
POSITIVE,0.999870658,
POSITIVE,0.999761403,
NEGATIVE,0.983428061,
F,,A
POSITIVE,0.999892354,
POSITIVE,0.99983418,
POSITIVE,0.998762727,
POSITIVE,0.999891877,
F,,A
F,,A
POSITIVE,0.996927559,
NEGATIVE,0.9748106,
POSITIVE,0.999658942,
POSITIVE,0.999855399,
F,,A
POSITIVE,0.999735177,
POSITIVE,0.999858737,
POSITIVE,0.999674797,
F,,A
POSITIVE,0.999775827,
F,,A
POSITIVE,0.875161052,
POSITIVE,0.90522939,
POSITIVE,0.731008291,
POSITIVE,0.994880438,
POSITIVE,0.999578655,
POSITIVE,0.999838829,
POSITIVE,0.999868989,
POSITIVE,0.999808252,
POSITIVE,0.999846816,
POSITIVE,0.999866724,
POSITIVE,0.999874711,
POSITIVE,0.999886036,
POSITIVE,0.999868512,
POSITIVE,0.999874711,
POSITIVE,0.999313831,
POSITIVE,0.999860525,
POSITIVE,0.927578926,
NEGATIVE,0.653879166,
F,,A
POSITIVE,0.999259293,
NEGATIVE,0.99933213,
POSITIVE,0.999839902,
POSITIVE,0.999721348,
POSITIVE,0.998624206,
POSITIVE,0.999860287,
F,,A
F,,A
POSITIVE,0.968043923,
POSITIVE,0.999776423,
NEGATIVE,0.999397635,
NEGATIVE,0.999799788,
NEGATIVE,0.905101299,
POSITIVE,0.999757826,
POSITIVE,0.999579728,
NEGATIVE,0.984156311,
POSITIVE,0.999319673,
POSITIVE,0.999361694,
F,,A
POSITIVE,0.99983871,
POSITIVE,0.998029292,
F,,A
POSITIVE,0.999239922,
POSITIVE,0.999868155,
POSITIVE,0.999876022,
NEGATIVE,0.99886632,
NEGATIVE,0.999801338,
POSITIVE,0.999882102,
POSITIVE,0.999888301,
POSITIVE,0.999677658,
POSITIVE,0.999875784,
POSITIVE,0.999849081,
POSITIVE,0.999880075,
POSITIVE,0.999878407,
F,,A
POSITIVE,0.999885917,
POSITIVE,0.999541402,
POSITIVE,0.999866724,
NEGATIVE,0.998556793,
NEGATIVE,0.999649286,
POSITIVE,0.993493974,
POSITIVE,0.999867439,
NEGATIVE,0.984607756,
NEGATIVE,0.999263942,
POSITIVE,0.999857426,
POSITIVE,0.798753381,
F,,A
F,,A
F,,A
POSITIVE,0.887285948,
POSITIVE,0.99988091,
F,,A
F,,A
POSITIVE,0.999798596,
POSITIVE,0.999889016,
F,,A
POSITIVE,0.998922884,
F,,A
POSITIVE,0.999868274,
NEGATIVE,0.977613032,
NEGATIVE,0.824253798,
POSITIVE,0.988704979,
POSITIVE,0.999885559,
POSITIVE,0.999767482,
POSITIVE,0.999844432,
POSITIVE,0.999769032,
POSITIVE,0.999882936,
POSITIVE,0.999672294,
POSITIVE,0.999785721,
POSITIVE,0.999765456,
F,,A
POSITIVE,0.999669909,
POSITIVE,0.996682584,
F,,A
NEGATIVE,0.528482258,
POSITIVE,0.999866128,
POSITIVE,0.999858618,
F,,A
POSITIVE,0.999486327,
NEGATIVE,0.999369085,
POSITIVE,0.999420047,
POSITIVE,0.99984014,
NEGATIVE,0.940002859,
POSITIVE,0.999840617,
POSITIVE,0.995649397,
POSITIVE,0.99988389,
F,,A
F,,A
POSITIVE,0.999874592,
NEGATIVE,0.978162169,
F,,A
POSITIVE,0.998820245,
POSITIVE,0.999847889,
POSITIVE,0.999875307,
NEGATIVE,0.987235725,
POSITIVE,0.999469817,
POSITIVE,0.998426795,
F,,A
POSITIVE,0.999878526,
NEGATIVE,0.999359429,
POSITIVE,0.99982053,
POSITIVE,0.99985075,
POSITIVE,0.73519963,
POSITIVE,0.999880075,
POSITIVE,0.999877095,
